ENTIDAD,NOM_ENT,MUN,NOM_MUN,LOC,NOM_LOC,AGEB,MZA,VIVTOT,POBTOT
06,Colima,007,Manzanillo,0001,Manzanillo,009A,073,5,1
06,Colima,007,Manzanillo,0001,Manzanillo,009A,074,15,31
06,Colima,007,Manzanillo,0001,Manzanillo,009A,076,6,26
06,Colima,007,Manzanillo,0001,Manzanillo,009A,077,21,17
06,Colima,007,Manzanillo,0001,Manzanillo,009A,079,1,0
06,Colima,007,Manzanillo,0001,Manzanillo,009A,080,14,37
06,Colima,007,Manzanillo,0001,Manzanillo,009A,081,24,49
06,Colima,007,Manzanillo,0001,Manzanillo,009A,083,1,0
06,Colima,007,Manzanillo,0001,Total AGEB urbana,0140,000,417,812
06,Colima,007,Manzanillo,0001,Manzanillo,0140,001,23,32
06,Colima,007,Manzanillo,0001,Manzanillo,0140,002,2,2
06,Colima,007,Manzanillo,0001,Manzanillo,0140,003,0,0
06,Colima,007,Manzanillo,0001,Manzanillo,0140,004,17,26
06,Colima,007,Manzanillo,0001,Manzanillo,0140,005,28,54
06,Colima,007,Manzanillo,0001,Manzanillo,0140,006,53,88
06,Colima,007,Manzanillo,0001,Manzanillo,0140,007,14,20
06,Colima,007,Manzanillo,0001,Manzanillo,0140,008,32,39
06,Colima,007,Manzanillo,0001,Manzanillo,0140,009,23,46
06,Colima,007,Manzanillo,0001,Manzanillo,0140,010,24,44
06,Colima,007,Manzanillo,0001,Manzanillo,0140,011,13,17
06,Colima,007,Manzanillo,0001,Manzanillo,0140,012,24,58
06,Colima,007,Manzanillo,0001,Manzanillo,0140,013,46,109
06,Colima,007,Manzanillo,0001,Manzanillo,0140,014,29,64
06,Colima,007,Manzanillo,0001,Manzanillo,0140,015,4,12
06,Colima,007,Manzanillo,0001,Manzanillo,0140,016,13,24
06,Colima,007,Manzanillo,0001,Manzanillo,0140,017,17,32
06,Colima,007,Manzanillo,0001,Manzanillo,0140,018,25,37
06,Colima,007,Manzanillo,0001,Manzanillo,0140,019,27,97
06,Colima,007,Manzanillo,0001,Manzanillo,0140,022,0,0
06,Colima,007,Manzanillo,0001,Manzanillo,0140,024,3,11
06,Colima,007,Manzanillo,0001,Total AGEB urbana,016A,000,422,740
06,Colima,007,Manzanillo,0001,Manzanillo,016A,001,12,20
06,Colima,007,Manzanillo,0001,Manzanillo,016A,002,19,24
06,Colima,007,Manzanillo,0001,Manzanillo,016A,003,29,68
06,Colima,007,Manzanillo,0001,Manzanillo,016A,004,42,69
06,Colima,007,Manzanillo,0001,Manzanillo,016A,006,16,38
06,Colima,007,Manzanillo,0001,Manzanillo,016A,007,9,24
06,Colima,007,Manzanillo,0001,Manzanillo,016A,008,18,32
06,Colima,007,Manzanillo,0001,Manzanillo,016A,009,53,81
06,Colima,007,Manzanillo,0001,Manzanillo,016A,010,42,90
06,Colima,007,Manzanillo,0001,Manzanillo,016A,011,39,58
06,Colima,007,Manzanillo,0001,Manzanillo,016A,012,48,81
06,Colima,007,Manzanillo,0001,Manzanillo,016A,013,25,42
06,Colima,007,Manzanillo,0001,Manzanillo,016A,014,27,48
06,Colima,007,Manzanillo,0001,Manzanillo,016A,015,29,50
06,Colima,007,Manzanillo,0001,Manzanillo,016A,016,7,12
06,Colima,007,Manzanillo,0001,Manzanillo,016A,017,7,3
06,Colima,007,Manzanillo,0001,Manzanillo,016A,020,0,0
06,Colima,007,Manzanillo,0001,Total AGEB urbana,0174,000,694,1647
06,Colima,007,Manzanillo,0001,Manzanillo,0174,001,0,1
06,Colima,007,Manzanillo,0001,Manzanillo,0174,002,5,13
06,Colima,007,Manzanillo,0001,Manzanillo,0174,003,17,29
06,Colima,007,Manzanillo,0001,Manzanillo,0174,004,25,52
06,Colima,007,Manzanillo,0001,Manzanillo,0174,005,22,40
06,Colima,007,Manzanillo,0001,Manzanillo,0174,006,28,56
06,Colima,007,Manzanillo,0001,Manzanillo,0174,007,20,51
06,Colima,007,Manzanillo,0001,Manzanillo,0174,008,30,62
06,Colima,007,Manzanillo,0001,Manzanillo,0174,009,29,72
06,Colima,007,Manzanillo,0001,Manzanillo,0174,010,33,81
06,Colima,007,Manzanillo,0001,Manzanillo,0174,011,0,0
06,Colima,007,Manzanillo,0001,Manzanillo,0174,012,31,51
06,Colima,007,Manzanillo,0001,Manzanillo,0174,013,0,0
06,Colima,007,Manzanillo,0001,Manzanillo,0174,014,4,12
06,Colima,007,Manzanillo,0001,Manzanillo,0174,015,30,60
06,Colima,007,Manzanillo,0001,Manzanillo,0174,016,23,45
06,Colima,007,Manzanillo,0001,Manzanillo,0174,017,24,49
06,Colima,007,Manzanillo,0001,Manzanillo,0174,018,19,55
06,Colima,007,Manzanillo,0001,Manzanillo,0174,019,37,82
06,Colima,007,Manzanillo,0001,Manzanillo,0174,020,33,77
06,Colima,007,Manzanillo,0001,Manzanillo,0174,021,16,58
06,Colima,007,Manzanillo,0001,Manzanillo,0174,022,36,99
06,Colima,007,Manzanillo,0001,Manzanillo,0174,023,33,102
06,Colima,007,Manzanillo,0001,Manzanillo,0174,026,52,130
06,Colima,007,Manzanillo,0001,Manzanillo,0174,027,41,101
06,Colima,007,Manzanillo,0001,Manzanillo,0174,028,29,88
06,Colima,007,Manzanillo,0001,Manzanillo,0174,029,29,75
06,Colima,007,Manzanillo,0001,Manzanillo,0174,030,16,34
06,Colima,007,Manzanillo,0001,Manzanillo,0174,031,32,72
06,Colima,007,Manzanillo,0001,Manzanillo,0174,032,0,0
06,Colima,007,Manzanillo,0001,Total AGEB urbana,0189,000,1016,2657
06,Colima,007,Manzanillo,0001,Manzanillo,0189,001,35,83
06,Colima,007,Manzanillo,0001,Manzanillo,0189,002,69,178
06,Colima,007,Manzanillo,0001,Manzanillo,0189,003,93,224
06,Colima,007,Manzanillo,0001,Manzanillo,0189,004,24,55
06,Colima,007,Manzanillo,0001,Manzanillo,0189,005,20,55
06,Colima,007,Manzanillo,0001,Manzanillo,0189,006,26,57
06,Colima,007,Manzanillo,0001,Manzanillo,0189,007,5,20
06,Colima,007,Manzanillo,0001,Manzanillo,0189,008,23,61
06,Colima,007,Manzanillo,0001,Manzanillo,0189,009,21,50
06,Colima,007,Manzanillo,0001,Manzanillo,0189,010,28,71
06,Colima,007,Manzanillo,0001,Manzanillo,0189,011,27,64
06,Colima,007,Manzanillo,0001,Manzanillo,0189,012,0,2
06,Colima,007,Manzanillo,0001,Manzanillo,0189,013,41,136
06,Colima,007,Manzanillo,0001,Manzanillo,0189,014,24,42
06,Colima,007,Manzanillo,0001,Manzanillo,0189,016,54,143
06,Colima,007,Manzanillo,0001,Manzanillo,0189,017,95,217
06,Colima,007,Manzanillo,0001,Manzanillo,0189,018,64,164
06,Colima,007,Manzanillo,0001,Manzanillo,0189,019,16,50
06,Colima,007,Manzanillo,0001,Manzanillo,0189,020,31,84
06,Colima,007,Manzanillo,0001,Manzanillo,0189,022,39,100
06,Colima,007,Manzanillo,0001,Manzanillo,0189,023,45,131
06,Colima,007,Manzanillo,0001,Manzanillo,0189,024,8,35
06,Colima,007,Manzanillo,0001,Manzanillo,0189,025,47,154
06,Colima,007,Manzanillo,0001,Manzanillo,0189,026,20,46
06,Colima,007,Manzanillo,0001,Manzanillo,0189,027,42,113
06,Colima,007,Manzanillo,0001,Manzanillo,0189,028,15,55
06,Colima,007,Manzanillo,0001,Manzanillo,0189,029,5,12
06,Colima,007,Manzanillo,0001,Manzanillo,0189,031,23,57
06,Colima,007,Manzanillo,0001,Manzanillo,0189,032,18,40
06,Colima,007,Manzanillo,0001,Manzanillo,0189,038,23,71
06,Colima,007,Manzanillo,0001,Manzanillo,0189,039,35,87
06,Colima,007,Manzanillo,0001,Total AGEB urbana,0193,000,436,1064
06,Colima,007,Manzanillo,0001,Manzanillo,0193,001,27,69
06,Colima,007,Manzanillo,0001,Manzanillo,0193,002,0,0
06,Colima,007,Manzanillo,0001,Manzanillo,0193,003,29,77
06,Colima,007,Manzanillo,0001,Manzanillo,0193,004,111,254
06,Colima,007,Manzanillo,0001,Manzanillo,0193,005,11,32
06,Colima,007,Manzanillo,0001,Manzanillo,0193,006,5,12
06,Colima,007,Manzanillo,0001,Manzanillo,0193,007,36,111
06,Colima,007,Manzanillo,0001,Manzanillo,0193,008,15,41
06,Colima,007,Manzanillo,0001,Manzanillo,0193,009,22,45
06,Colima,007,Manzanillo,0001,Manzanillo,0193,010,11,24
06,Colima,007,Manzanillo,0001,Manzanillo,0193,011,39,88
